id,name,gender,presença_plenario,ausencia_justificada_plenario,ausencia_plenario,presenca_comissao,ausencia_justificada_comissao,ausencia_comissao,data_nascimento,salario_bruto,salario_bruto_par,quant_viagem,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par ,gasto_maio_par,gasto_junho_par,gasto_jul_par,gasto_agosto_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,gasto_total_gab,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_maio_gab,gasto_junho_gab,gasto_jul_gab,gasto_agosto_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab
204575,Gil Cutrim (REPUBLICANOS-MA),M,76 dias,5 dias,11 dias,22 reuniões,4 reuniões,27 reuniões,26/10/1979,"R$ 33.763,00",,,"
		                		
			                	R$ 406.001,14","R$ 46.898,79","R$ 47.176,96","R$ 48.122,54","R$ 51.226,09","R$ 58.582,87","R$ 18.377,58","R$ 25.986,45","R$ 21.934,68","R$ 12.653,68","R$ 75.041,50",,,,"111.301,75","111.301,75","111.619,50","111.641,41","111.641,41","111.641,41","111.641,41","111.641,41","111.641,41","111.236,56",0,0
204465,Haroldo Cathedral (PSD-RR),M,37 dias,0 dias,4 dias,0 reuniões,0 reuniões,0 reuniões,11/05/1953,"R$ 33.763,00",,0,"
		                		
			                	R$ 206.440,60","R$ 36.917,58","R$ 38.592,67","R$ 38.415,39","R$ 17.064,17",,,,"R$ 17.838,49","R$ 26.371,35","R$ 30.980,95","R$ 260,00",,,"110.733,36","111.538,36","111.538,36","111.538,36","111.538,36","106.037,07","108.248,33","108.152,26","111.475,89","110.582,12",0,0
108338,Jaqueline Cassol (PP-RO),F,81 dias,8 dias,3 dias,47 reuniões,8 reuniões,15 reuniões,03/12/1974,"R$ 33.763,00",,0,"
		                		
			                	R$ 301.704,59","R$ 38.881,19","R$ 35.836,11","R$ 33.841,17","R$ 57.249,08","R$ 71.115,17","R$ 20.997,72","R$ 21.444,70","R$ 11.534,22","R$ 2.240,92","R$ 7.424,00","R$ 1.140,31",,,"111.665,59","111.362,29","107.986,55","110.884,32","111.208,12","110.180,25","108.177,15","110.472,02","111.321,85","108.397,68",0,0
74161,Reginaldo Lopes (PT-MG),M,77 dias,15 dias,0 dias,4 reuniões,5 reuniões,55 reuniões,02/04/1973,"R$ 33.763,00",,0,"
		                		
			                	R$ 284.845,43","R$ 22.866,69","R$ 27.219,10","R$ 59.587,46","R$ 50.048,57","R$ 49.989,97","R$ 35.479,55","R$ 19.697,60","R$ 15.557,40","R$ 2.969,06","R$ 1.377,71","R$ 52,32",,,"108.026,25","109.022,78","111.193,01","111.289,68","111.289,68","111.083,64","105.108,61","107.364,31","111.138,02","109.639,57",0,0
141515,Otavio Leite (PSDB-RJ),M,22 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,29/07/1961,"R$ 33.763,00",,0,"
		                		
			                	R$ 93.213,19","R$ 27.755,56","R$ 31.805,18","R$ 33.746,00","R$ 81,56","-R$ 175,11",,,,,,,,,"109.978,46","87.561,05","107.607,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0
204389,Elias Vaz (PSB-GO),M,82 dias,9 dias,1 dias,81 reuniões,5 reuniões,14 reuniões,04/07/1966,"R$ 33.763,00",,0,"
		                		
			                	R$ 167.084,01","R$ 15.838,58","R$ 26.200,21","R$ 25.592,46","R$ 27.999,68","R$ 27.596,14","R$ 12.853,99","R$ 11.787,89","R$ 3.017,22","R$ 323,45","R$ 15.362,24","R$ 512,15",,,"105.866,83","105.866,83","104.555,04","105.866,83","106.630,73","108.826,95","108.826,95","108.826,95","108.826,95","110.118,38",0,0
204448,Luiz Antônio Corrêa (PP-RJ),M,92 dias,0 dias,0 dias,15 reuniões,2 reuniões,13 reuniões,27/12/1940,"R$ 33.763,00",,0,"
		                		
			                	R$ 338.808,76","R$ 26.760,26","R$ 53.909,91","R$ 51.960,94","R$ 55.507,32","R$ 43.817,25","R$ 22.011,84","R$ 15.741,50","R$ 14.642,31","R$ 13.891,12","R$ 39.601,10","R$ 965,21",,,"111.465,47","111.465,47","110.744,43","111.390,88","111.157,09","111.068,18","108.984,95","110.976,29","111.271,35","110.764,95",0,0
205865,Reinhold Stephanes Junior (PSD-PR),M,24 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,26/07/1965,"R$ 33.763,00",,0,"
		                		
			                	R$ 113.061,63","R$ 29.181,16","R$ 27.982,57","R$ 52.633,26","R$ 3.264,64",,,,,,,,,,"111.544,34","111.469,82","111.544,35","11.154,44","0,00","0,00","0,00","0,00","0,00","0,00",0,0
204491,Gilberto Abramo (REPUBLICANOS-MG),M,85 dias,2 dias,5 dias,19 reuniões,1 reuniões,6 reuniões,06/08/1966,"R$ 33.763,00",,,"
		                		
			                	R$ 276.601,65","R$ 18.146,52","R$ 22.003,33","R$ 27.404,71","R$ 34.209,75","R$ 32.718,06","R$ 23.558,03","R$ 15.039,80","R$ 18.280,76","R$ 12.603,88","R$ 12.846,34","R$ 59.790,47",,,"106.564,34","106.564,34","107.092,65","108.384,08","108.384,08","108.384,08","107.270,71","108.384,08","108.384,08","108.384,08",0,0
160666,Félix Mendonça Júnior (PDT-BA),M,86 dias,6 dias,0 dias,30 reuniões,8 reuniões,16 reuniões,29/11/1963,"R$ 33.763,00",,0,"
		                		
			                	R$ 324.962,29","R$ 30.256,20","R$ 36.235,51","R$ 35.264,16","R$ 42.584,56","R$ 50.388,49","R$ 23.719,29","R$ 43.121,12","R$ 20.178,34","R$ 14.497,37","R$ 26.697,48","R$ 2.019,77",,,"111.574,69","111.574,69","111.574,69","111.574,69","111.574,69","99.983,33","107.556,02","108.772,32","109.170,84","110.100,73",0,0
204473,General Girão (PL-RN),M,85 dias,4 dias,3 dias,47 reuniões,3 reuniões,6 reuniões,08/05/1955,"R$ 33.763,00",,0,"
		                		
			                	R$ 363.091,99","R$ 37.148,25","R$ 58.184,62","R$ 39.315,76","R$ 43.316,28","R$ 45.230,05","R$ 37.619,01","R$ 23.969,66","R$ 26.317,64","R$ 11.257,52","R$ 39.833,77","R$ 899,43",,,"111.550,61","111.550,61","111.550,61","111.550,61","111.550,61","110.587,36","111.550,61","111.550,61","111.550,61","111.550,61",0,0
178854,Elmar Nascimento (UNIAO-BA),M,68 dias,24 dias,0 dias,1 reuniões,0 reuniões,0 reuniões,06/07/1970,"R$ 33.763,00",,,"
		                		
			                	R$ 401.079,82","R$ 11.585,43","R$ 41.325,81","R$ 49.088,47","R$ 60.314,77","R$ 42.793,20","R$ 47.062,33","R$ 37.636,26","R$ 47.299,08","R$ 35.534,24","R$ 28.440,23",,,,"111.611,09","111.611,09","111.611,09","111.095,09","111.611,09","110.283,89","98.339,09","103.946,26","108.324,61","110.409,84",0,0
74398,Maria do Rosário (PT-RS),F,77 dias,6 dias,9 dias,48 reuniões,12 reuniões,22 reuniões,22/11/1966,"R$ 33.763,00",,,"
		                		
			                	R$ 390.396,84","R$ 45.949,20","R$ 43.740,41","R$ 69.986,28","R$ 49.177,17","R$ 42.746,98","R$ 41.192,91","R$ 36.138,61","R$ 26.246,21","R$ 12.312,33","R$ 20.719,64","R$ 2.187,10",,,"108.772,35","108.772,35","108.876,06","111.047,03","106.150,54","107.898,86","108.449,48","109.367,19","110.743,74","110.743,74",0,0
74141,Josias Gomes (PT-BA),M,53 dias,14 dias,1 dias,14 reuniões,6 reuniões,8 reuniões,14/10/1956,"R$ 33.763,00",,0,"
		                		
			                	R$ 255.965,94",,,,"R$ 37.812,96","R$ 42.560,03","R$ 33.851,36","R$ 34.320,23","R$ 29.429,08","R$ 28.432,62","R$ 49.159,66","R$ 400,00",,,"0,00","0,00","0,00","102.768,71","105.042,36","111.420,19","111.471,35","110.889,20","110.889,20","111.143,56",0,0
204576,João Roma (PL-BA),M,65 dias,1 dias,2 dias,21 reuniões,0 reuniões,9 reuniões,17/11/1972,"R$ 33.763,00",,0,"
		                		
			                	R$ 218.237,44",,,,"R$ 42.637,34","R$ 41.832,77","R$ 40.981,87","R$ 30.310,08","R$ 26.902,80","R$ 20.605,93","R$ 14.524,94","R$ 441,71",,,"0,00","0,00","2.036,16","96.830,08","109.724,64","109.201,36","109.724,64","109.724,64","109.724,64","111.154,25",0,0
178990,Samuel Moreira (PSDB-SP),M,88 dias,4 dias,0 dias,45 reuniões,3 reuniões,2 reuniões,09/02/1963,"R$ 33.763,00",,0,"
		                		
			                	R$ 287.354,50","R$ 18.924,07","R$ 25.557,73","R$ 40.933,34","R$ 50.610,63","R$ 38.706,58","R$ 35.099,02","R$ 21.805,45","R$ 22.925,53","R$ 9.773,25","R$ 22.973,66","R$ 45,24",,,"110.903,38","104.766,87","107.428,02","108.475,26","109.925,19","106.920,40","110.435,32","105.277,21","100.395,58","106.769,35",0,0
74749,Mauro Lopes (PP-MG),M,84 dias,0 dias,8 dias,20 reuniões,0 reuniões,24 reuniões,24/05/1936,"R$ 33.763,00",,0,"
		                		
			                	R$ 332.160,11","R$ 29.210,99","R$ 42.786,99","R$ 43.725,40","R$ 42.443,21","R$ 51.164,98","R$ 31.636,03","R$ 29.963,37","R$ 26.198,94","R$ 19.363,50","R$ 15.666,70",,,,"111.241,16","111.241,16","111.038,05","110.514,27","111.241,16","111.241,16","111.241,16","104.860,70","98.879,02","109.466,00",0,0
213762,Carla Dickson (UNIAO-RN),F,91 dias,0 dias,1 dias,62 reuniões,0 reuniões,5 reuniões,02/07/1976,"R$ 33.763,00",,0,"
		                		
			                	R$ 321.096,04","R$ 24.586,19","R$ 44.761,07","R$ 52.267,87","R$ 31.382,92","R$ 38.231,83","R$ 32.701,13","R$ 15.878,04","R$ 19.847,11","R$ 20.700,30","R$ 40.204,82","R$ 534,76",,,"111.271,39","111.271,39","111.271,39","111.271,39","111.271,39","110.132,42","111.538,26","111.238,30","111.538,26","111.538,26",0,0
178863,Uldurico Junior (MDB-BA),M,77 dias,10 dias,5 dias,5 reuniões,6 reuniões,12 reuniões,30/01/1992,"R$ 33.763,00",,0,"
		                		
			                	R$ 401.869,80","R$ 5.676,51","R$ 39.129,50","R$ 29.853,85","R$ 79.759,43","R$ 19.410,55","R$ 25.244,16","R$ 35.620,95","R$ 73.478,81","R$ 37.352,03","R$ 10.205,83","R$ 46.138,18",,,"109.183,02","109.663,55","110.707,30","109.378,89","108.692,27","109.378,89","109.378,89","109.378,89","110.140,36","110.270,55",0,0
204547,Léo Motta (REPUBLICANOS-MG),M,79 dias,5 dias,8 dias,12 reuniões,1 reuniões,20 reuniões,26/10/1973,"R$ 33.763,00",,0,"
		                		
			                	R$ 275.057,60","R$ 31.696,46","R$ 33.415,26","R$ 41.054,56","R$ 36.954,21","R$ 40.691,83","R$ 31.408,70","R$ 21.963,05","R$ 10.012,55","R$ 6.213,10","R$ 20.620,89","R$ 1.026,99",,,"111.342,23","108.446,45","105.583,01","110.106,32","109.512,89","108.231,60","106.012,51","105.725,06","103.118,90","106.095,00",0,0
152610,Roberto Alves (REPUBLICANOS-SP),M,71 dias,5 dias,2 dias,33 reuniões,2 reuniões,26 reuniões,27/05/1960,"R$ 33.763,00",,0,"
		                		
			                	R$ 234.098,88",,"R$ 4.000,00","R$ 33.796,04","R$ 30.363,13","R$ 35.983,32","R$ 37.144,68","R$ 34.164,65","R$ 28.065,77","R$ 19.938,52","R$ 10.559,32","R$ 83,45",,,"109.132,76","107.234,64","96.888,00","105.185,20","107.935,24","107.935,24","110.811,59","111.501,92","111.501,92","111.281,57",0,0
217330,Pedro Dalua (PSC-AP),M,23 dias,0 dias,1 dias,4 reuniões,0 reuniões,6 reuniões,07/06/1977,"R$ 33.763,00",,,"
		                		
			                	R$ 136.548,48","R$ 46.117,22","R$ 36.981,84","R$ 53.449,11","R$ 0,31",,,,,,,,,,"111.629,43","111.615,13","111.628,21","11.165,35","0,00","0,00","0,00","0,00","0,00","0,00",0,0
204529,Policial Katia Sastre (PL-SP),F,91 dias,0 dias,1 dias,38 reuniões,0 reuniões,19 reuniões,04/04/1976,"R$ 33.763,00",,0,"
		                		
			                	R$ 373.876,63","R$ 34.893,09","R$ 34.694,24","R$ 64.166,28","R$ 35.385,20","R$ 36.339,70","R$ 38.923,80","R$ 34.961,86","R$ 43.018,05","R$ 29.335,74","R$ 22.064,62","R$ 94,05",,,"107.322,54","104.138,84","105.140,20","105.895,02","105.351,11","96.070,39","98.655,82","111.265,29","111.265,29","110.985,86",0,0
204414,Aroldo Martins (REPUBLICANOS-PR),M,82 dias,7 dias,3 dias,11 reuniões,3 reuniões,9 reuniões,03/07/1961,"R$ 33.763,00",,0,"
		                		
			                	R$ 300.060,22","R$ 31.512,26","R$ 37.662,65","R$ 36.689,17","R$ 28.982,93","R$ 39.208,71","R$ 34.863,74","R$ 19.929,95","R$ 17.257,74","R$ 27.042,72","R$ 26.910,35",,,,"111.647,50","111.647,50","110.268,42","111.611,13","111.611,13","110.803,16","107.763,81","110.182,72","111.647,52","111.647,52",0,0
178881,Aluisio Mendes (PSC-MA),M,89 dias,1 dias,2 dias,72 reuniões,0 reuniões,22 reuniões,11/11/1961,"R$ 33.763,00",,0,"
		                		
			                	R$ 317.362,69","R$ 25.340,80","R$ 36.588,93","R$ 41.060,22","R$ 31.580,50","R$ 47.983,46","R$ 29.134,59","R$ 32.169,00","R$ 33.370,12","R$ 18.433,71","R$ 21.701,36",,,,"100.867,02","99.710,02","103.375,35","105.273,59","107.753,29","105.155,90","106.424,88","107.753,29","108.904,58","109.081,70",0,0
204365,Gilson Marques (NOVO-SC),M,88 dias,4 dias,0 dias,40 reuniões,5 reuniões,5 reuniões,12/04/1981,"R$ 33.763,00",,0,"
		                		
			                	R$ 50.883,26","R$ 3.483,84","R$ 5.736,09","R$ 5.095,21","R$ 6.494,69","R$ 11.767,82","R$ 7.335,78","R$ 6.816,37","R$ 1.383,89","R$ 3,11","R$ 2.766,46",,,,"78.079,20","78.079,20","78.079,20","79.784,92","80.772,44","80.772,44","80.772,44","80.772,44","80.772,44","80.772,44",0,0
204480,Rogério Correia (PT-MG),M,88 dias,0 dias,4 dias,56 reuniões,0 reuniões,12 reuniões,11/01/1958,"R$ 33.763,00",,0,"
		                		
			                	R$ 311.043,04","R$ 24.911,46","R$ 32.959,38","R$ 38.622,31","R$ 33.558,57","R$ 39.922,11","R$ 30.506,71","R$ 29.548,85","R$ 32.578,63","R$ 29.736,38","R$ 17.461,10","R$ 1.237,54",,,"111.550,47","111.550,47","111.492,96","111.586,89","111.322,71","111.550,47","111.550,47","111.550,47","111.550,47","111.550,47",0,0
204385,Valdevan Noventa (PL-SE),M,38 dias,0 dias,1 dias,0 reuniões,0 reuniões,0 reuniões,20/06/1969,"R$ 33.763,00",,,"
		                		
			                	R$ 163.371,29","R$ 18.246,51","R$ 68.581,95","R$ 51.078,58","R$ 19.794,37","-R$ 194,18","R$ 5.864,06",,,,,,,,"108.908,74","110.717,97","111.580,83","96.703,39","0,00","6.657,04","0,00","0,00","0,00","0,00",0,0
74270,Gilberto Nascimento (PSC-SP),M,65 dias,27 dias,0 dias,29 reuniões,3 reuniões,9 reuniões,09/07/1956,"R$ 33.763,00",,0,"
		                		
			                	R$ 404.619,88","R$ 42.667,83","R$ 49.626,23","R$ 52.149,16","R$ 48.827,83","R$ 41.954,56","R$ 33.307,84","R$ 45.287,25","R$ 30.344,91","R$ 25.638,80","R$ 28.819,14","R$ 5.996,33",,,"110.917,37","111.198,75","111.198,75","111.198,75","106.097,59","109.244,31","100.666,68","106.570,48","106.570,48","103.339,74",0,0
178924,Capitão Fábio Abreu (PSD-PI),M,90 dias,1 dias,1 dias,56 reuniões,0 reuniões,9 reuniões,31/12/1972,"R$ 33.763,00",,0,"
		                		
			                	R$ 415.287,33","R$ 27.176,43","R$ 43.044,36","R$ 37.886,06","R$ 54.828,28","R$ 65.451,97","R$ 38.676,13","R$ 33.219,21","R$ 38.283,53","R$ 44.917,64","R$ 30.801,48","R$ 1.002,24",,,"111.501,54","111.425,25","109.950,47","110.995,45","111.125,87","111.505,00","111.580,82","111.580,83","111.580,83","111.061,64",0,0
160600,Arthur Oliveira Maia (UNIAO-BA),M,76 dias,6 dias,10 dias,28 reuniões,3 reuniões,4 reuniões,17/08/1964,"R$ 33.763,00",,0,"
		                		
			                	R$ 380.129,11","R$ 37.726,35","R$ 40.284,32","R$ 38.045,65","R$ 42.004,01","R$ 39.008,65","R$ 42.234,93","R$ 39.329,37","R$ 39.706,79","R$ 28.272,13","R$ 26.618,30","R$ 6.898,61",,,"104.391,37","106.164,17","109.590,30","109.514,20","110.873,08","108.274,74","108.274,74","106.502,35","102.202,45","102.475,82",0,0
179000,Marcelo Álvaro Antônio (PL-MG),M,82 dias,0 dias,10 dias,12 reuniões,0 reuniões,5 reuniões,16/02/1974,"R$ 33.763,00",,0,"
		                		
			                	R$ 302.309,79","R$ 30.085,79","R$ 36.472,63","R$ 48.468,84","R$ 34.529,84","R$ 42.150,69","R$ 25.388,43","R$ 21.373,22","R$ 20.519,82","R$ 20.596,13","R$ 22.114,84","R$ 609,56",,,"110.549,48","110.549,48","110.549,48","110.549,48","110.453,99","109.913,41","111.574,63","110.366,56","109.791,29","109.791,29",0,0
178887,Rubens Pereira Júnior (PT-MA),M,92 dias,0 dias,0 dias,35 reuniões,0 reuniões,16 reuniões,18/03/1984,"R$ 33.763,00",,0,"
		                		
			                	R$ 379.416,30","R$ 33.232,76","R$ 43.788,65","R$ 49.953,73","R$ 46.779,13","R$ 45.113,71","R$ 44.355,44","R$ 12.257,09","R$ 27.387,79","R$ 27.391,12","R$ 28.973,90","R$ 20.182,98",,,"111.380,59","110.819,94","111.380,59","111.365,22","111.194,31","111.380,59","111.099,21","111.380,59","111.393,12","111.568,58",0,0
73604,Rui Falcão (PT-SP),M,87 dias,0 dias,5 dias,46 reuniões,0 reuniões,9 reuniões,26/11/1943,"R$ 33.763,00",,0,"
		                		
			                	R$ 311.086,65","R$ 34.561,93","R$ 52.337,32","R$ 42.161,06","R$ 44.047,45","R$ 41.707,80","R$ 30.798,56","R$ 25.457,29","R$ 16.247,47","R$ 11.762,34","R$ 11.692,70","R$ 312,73",,,"111.162,30","111.162,30","111.162,30","111.162,30","110.682,51","111.162,30","111.162,30","111.162,30","111.162,30","111.162,30",0,0
204406,Pedro Westphalen (PP-RS),M,91 dias,0 dias,1 dias,75 reuniões,2 reuniões,1 reuniões,19/12/1950,"R$ 33.763,00",,0,"
		                		
			                	R$ 381.668,47","R$ 36.518,28","R$ 54.324,72","R$ 62.114,31","R$ 50.504,82","R$ 44.251,67","R$ 34.167,19","R$ 35.224,30","R$ 25.574,63","R$ 8.729,07","R$ 24.373,16","R$ 5.886,32",,,"111.526,25","111.526,25","111.526,25","111.526,25","111.526,25","111.526,25","111.526,25","111.526,25","111.526,25","111.526,25",0,0
178933,Sergio Souza (MDB-PR),M,84 dias,4 dias,4 dias,20 reuniões,0 reuniões,0 reuniões,13/03/1971,"R$ 33.763,00",,"
                                            ","
		                		
			                	R$ 358.410,70","R$ 44.666,86","R$ 38.116,97","R$ 56.387,62","R$ 38.979,42","R$ 54.101,56","R$ 36.334,73","R$ 28.323,07","R$ 27.848,37","R$ 7.279,42","R$ 25.087,44","R$ 1.285,24",,,"103.465,18","111.598,82","111.598,82","108.459,16","95.170,25","107.026,01","111.202,02","111.526,06","111.526,06","111.526,06",0,0
204550,Júnior Mano (PL-CE),M,67 dias,8 dias,17 dias,6 reuniões,3 reuniões,30 reuniões,16/04/1985,"R$ 33.763,00",,0,"
		                		
			                	R$ 277.111,84","R$ 35.529,67","R$ 16.147,74","R$ 37.180,59","R$ 37.869,41","R$ 76.496,63","R$ 42.600,85","R$ 18.616,90","R$ 5.577,94","R$ 2.414,69","R$ 4.677,42",,,,"111.053,08","111.053,08","111.053,08","111.053,08","111.053,08","111.053,08","111.053,08","110.753,12","109.724,67","109.724,67",0,0
118594,Marcelo Squassoni (REPUBLICANOS-SP),M,29 dias,0 dias,1 dias,0 reuniões,0 reuniões,0 reuniões,14/09/1967,"R$ 33.763,00",,0,"
		                		
			                	R$ 134.336,68","R$ 24.098,00","R$ 51.868,35","R$ 47.644,29","R$ 10.726,04",,,,,,,,,,"0,00","0,00","0,00","0,00",0,0,0,0,0,0,0,0
178920,Ricardo Teobaldo (PODE-PE),M,67 dias,9 dias,16 dias,6 reuniões,4 reuniões,15 reuniões,18/10/1965,"R$ 33.763,00",,0,"
		                		
			                	R$ 352.070,43","R$ 75.838,70","R$ 29.031,88","R$ 30.495,58","R$ 29.669,48","R$ 37.062,21","R$ 33.057,30","R$ 33.767,66","R$ 29.421,01","R$ 26.958,82","R$ 26.767,79",,,,"111.120,99","111.212,54","111.152,88","111.465,56","111.108,83","110.890,32","111.508,05","111.481,05","111.392,77","111.108,46",0,0
160674,Hugo Motta (REPUBLICANOS-PB),M,78 dias,9 dias,5 dias,0 reuniões,6 reuniões,18 reuniões,11/09/1989,"R$ 33.763,00",,0,"
		                		
			                	R$ 304.004,53","R$ 42.647,30","R$ 52.115,97","R$ 50.321,06","R$ 50.233,24","R$ 33.832,88","R$ 19.843,09","R$ 21.744,93","R$ 18.363,15","R$ 3.236,29","R$ 10.960,30","R$ 706,32",,,"111.572,21","111.586,88","111.586,88","111.586,88","111.552,45","111.623,28","111.623,28","111.623,28","111.623,28","111.623,28",0,0
178937,Altineu Côrtes (PL-RJ),M,70 dias,22 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,13/09/1968,"R$ 33.763,00",,0,"
		                		
			                	R$ 186.690,17","R$ 22.950,23","R$ 23.219,48","R$ 33.714,07","R$ 29.471,47","R$ 28.820,90","R$ 22.012,04","R$ 2.946,96","R$ 3.780,62","R$ 1.343,75","R$ 17.254,49","R$ 1.176,16",,,"101.858,85","106.309,60","106.309,60","108.949,45","109.609,41","109.433,70","108.595,22","111.471,57","111.471,57","111.471,57",0,0
218741,Patrick Dorneles (PSD-PB),M,21 dias,0 dias,0 dias,0 reuniões,0 reuniões,0 reuniões,30/03/1997,"R$ 33.763,00",,,"
		                		
			                	R$ 50.015,95",,"R$ 12.153,45","R$ 30.444,37","R$ 7.418,13",,,,,,,,,,0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0
74655,Eduardo Barbosa (PSDB-MG),M,92 dias,0 dias,0 dias,91 reuniões,0 reuniões,17 reuniões,25/08/1958,"R$ 33.763,00",,0,"
		                		
			                	R$ 247.845,06","R$ 22.913,32","R$ 25.992,80","R$ 30.951,65","R$ 37.263,00","R$ 34.686,06","R$ 29.255,32","R$ 23.832,28","R$ 9.244,83","R$ 5.608,98","R$ 27.466,51","R$ 630,31",,,"111.453,35","111.453,35","111.453,35","111.453,35","111.453,35","111.453,35","111.453,35","111.453,35","111.453,35","111.485,04",0,0
178947,Sóstenes Cavalcante (PL-RJ),M,90 dias,1 dias,1 dias,22 reuniões,3 reuniões,50 reuniões,16/01/1975,"R$ 33.763,00",,0,"
		                		
			                	R$ 306.111,03","R$ 34.347,99","R$ 36.686,76","R$ 37.385,24","R$ 34.187,85","R$ 42.574,72","R$ 33.422,21","R$ 27.180,57","R$ 16.640,69","R$ 10.097,79","R$ 32.778,32","R$ 808,89",,,"111.471,63","111.471,65","110.392,32","109.919,18","110.901,44","110.898,63","111.435,26","111.435,26","111.435,26","111.435,26",0,0
204428,Marília Arraes (SOLIDARIEDADE-PE),F,64 dias,21 dias,7 dias,3 reuniões,5 reuniões,5 reuniões,12/04/1984,"R$ 33.763,00",,0,"
		                		
			                	R$ 287.696,14","R$ 13.902,07","R$ 25.170,41","R$ 93.784,61","R$ 29.683,86","R$ 54.406,01","R$ 14.216,62","R$ 21.165,20","R$ 14.176,43","R$ 9.508,71","R$ 10.398,31","R$ 1.283,91",,,"108.653,71","111.429,12","111.429,12","109.087,10","107.972,58","111.617,16","110.853,68","111.354,04","98.888,69","87.984,76",0,0
141434,Flaviano Melo (MDB-AC),M,82 dias,10 dias,0 dias,3 reuniões,0 reuniões,1 reuniões,17/11/1949,"R$ 33.763,00",,0,"
		                		
			                	R$ 438.870,21","R$ 34.282,68","R$ 37.155,36","R$ 51.227,13","R$ 29.713,90","R$ 79.405,70","R$ 25.480,53","R$ 38.048,40","R$ 39.592,10","R$ 54.822,12","R$ 29.142,29","R$ 20.000,00",,,"107.904,83","107.983,89","111.367,03","111.659,62","111.659,62","111.659,62","111.659,62","110.227,30","110.179,56","110.179,56",0,0
73701,Benedita da Silva (PT-RJ),F,45 dias,47 dias,0 dias,22 reuniões,18 reuniões,15 reuniões,26/04/1942,"R$ 33.763,00",,0,"
		                		
			                	R$ 278.916,75","R$ 27.548,63","R$ 36.708,62","R$ 32.332,80","R$ 38.159,47","R$ 42.904,22","R$ 28.769,87","R$ 17.965,43","R$ 15.365,95","R$ 9.555,15","R$ 28.558,54","R$ 1.048,07",,,"111.495,90","111.448,24","111.228,98","111.228,98","111.228,98","111.354,55","111.647,54","111.647,54","111.647,54","111.647,54",0,0
